what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.oomph.jreinfo.ui,1.6.0.v20161019-0656,"org.eclipse.oomph.jreinfo.ui",1523054171624
started,bundle,org.eclipse.oomph.p2,1.6.0.v20161019-0656,"org.eclipse.oomph.p2",1523054171624
started,bundle,org.eclipse.oomph.p2.core,1.6.0.v20161111-1110,"org.eclipse.oomph.p2.core",1523054171624
started,bundle,org.eclipse.oomph.p2.edit,1.6.0.v20161019-0656,"org.eclipse.oomph.p2.edit",1523054171625
started,bundle,org.eclipse.oomph.p2.ui,1.6.0.v20161128-0924,"org.eclipse.oomph.p2.ui",1523054171626
started,bundle,org.eclipse.oomph.predicates,1.6.0.v20161019-0656,"org.eclipse.oomph.predicates",1523054171627
started,bundle,org.eclipse.oomph.predicates.edit,1.6.0.v20161019-0656,"org.eclipse.oomph.predicates.edit",1523054171627
started,bundle,org.eclipse.oomph.preferences,1.6.0.v20161019-0656,"org.eclipse.oomph.preferences",1523054171628
started,bundle,org.eclipse.oomph.resources,1.6.0.v20161019-0656,"org.eclipse.oomph.resources",1523054171629
started,bundle,org.eclipse.oomph.setup,1.6.0.v20161125-0947,"org.eclipse.oomph.setup",1523054171629
started,bundle,org.eclipse.oomph.setup.core,1.6.0.v20161128-0928,"org.eclipse.oomph.setup.core",1523054171629
started,bundle,org.eclipse.oomph.setup.edit,1.6.0.v20161125-0947,"org.eclipse.oomph.setup.edit",1523054171630
started,bundle,org.eclipse.oomph.setup.p2,1.6.0.v20161019-0656,"org.eclipse.oomph.setup.p2",1523054171630
started,bundle,org.eclipse.oomph.setup.p2.edit,1.6.0.v20161019-0656,"org.eclipse.oomph.setup.p2.edit",1523054171631
started,bundle,org.eclipse.oomph.setup.sync,1.6.0.v20161019-0656,"org.eclipse.oomph.setup.sync",1523054171632
started,bundle,org.eclipse.oomph.setup.ui,1.6.0.v20161128-0851,"org.eclipse.oomph.setup.ui",1523054171632
started,bundle,org.eclipse.oomph.ui,1.6.0.v20161111-1110,"org.eclipse.oomph.ui",1523054171633
started,bundle,org.eclipse.oomph.util,1.6.0.v20161125-0947,"org.eclipse.oomph.util",1523054171634
started,bundle,org.eclipse.oomph.workingsets,1.6.0.v20161019-0656,"org.eclipse.oomph.workingsets",1523054171634
started,bundle,org.eclipse.oomph.workingsets.editor,1.6.0.v20161111-1110,"org.eclipse.oomph.workingsets.editor",1523054171635
started,bundle,org.eclipse.pde.core,3.11.1.v20161115-1951,"org.eclipse.pde.core",1523054171636
started,bundle,org.eclipse.pde.launching,3.6.401.v20161115-0549,"org.eclipse.pde.launching",1523054171637
started,bundle,org.eclipse.pde.ui,3.9.100.v20161102-0517,"org.eclipse.pde.ui",1523054171639
started,bundle,org.eclipse.rse.connectorservice.local,2.1.400.201403100950,"org.eclipse.rse.connectorservice.local",1523054171639
started,bundle,org.eclipse.rse.core,3.3.100.201603151753,"org.eclipse.rse.core",1523054171639
started,bundle,org.eclipse.rse.files.ui,3.2.200.201507172213,"org.eclipse.rse.files.ui",1523054171640
started,bundle,org.eclipse.rse.services,3.3.0.201506120731,"org.eclipse.rse.services",1523054171641
started,bundle,org.eclipse.rse.services.local,2.2.1.201507180454,"org.eclipse.rse.services.local",1523054171641
started,bundle,org.eclipse.rse.subsystems.files.core,3.3.1.201403100950,"org.eclipse.rse.subsystems.files.core",1523054171642
